client_id,calls_6_month,logons_6_month,Variation
2273445,2.0,5.0,Control
2662280,0.0,3.0,Test
6427730,6.0,9.0,Control
8147319,1.0,4.0,Test
5726346,2.0,5.0,Test
9794313,0.0,4.0,Test
4345846,6.0,9.0,Control
9908706,4.0,7.0,Control
228538,6.0,9.0,Test
2904219,2.0,5.0,Test
2670282,6.0,9.0,Test
7590544,2.0,5.0,Control
9639218,5.0,8.0,Test
6925389,0.0,3.0,Control
8238260,2.0,5.0,Test
2642188,6.0,9.0,Control
1060653,1.0,4.0,Test
9340920,6.0,9.0,Test
7344392,2.0,5.0,Test
4779184,6.0,9.0,Test
9779291,2.0,5.0,Test
792775,6.0,9.0,Test
660147,3.0,6.0,Control
5655115,0.0,3.0,Test
8215559,3.0,6.0,Test
9128400,5.0,8.0,Test
7786651,0.0,4.0,Control
7505034,4.0,7.0,Control
3803958,0.0,3.0,Control
3629197,1.0,4.0,Control
4967654,3.0,6.0,Test
5294928,6.0,9.0,Control
3009581,4.0,7.0,Control
224773,2.0,5.0,Test
3309659,1.0,4.0,Test
1678744,2.0,5.0,Control
8171174,0.0,3.0,Test
5926228,4.0,7.0,Test
5104854,6.0,9.0,Test
2328452,0.0,3.0,Control
1209410,2.0,5.0,Control
8056565,6.0,9.0,Test
5806758,5.0,8.0,Test
9539885,0.0,3.0,Test
4815295,6.0,9.0,Test
7481204,1.0,4.0,Control
2686581,6.0,9.0,Test
6624374,6.0,9.0,Control
4244794,0.0,3.0,Test
3317093,5.0,8.0,Control
5801776,2.0,5.0,Control
9625960,6.0,9.0,Test
9482928,1.0,4.0,Test
1506366,1.0,4.0,Control
1008887,0.0,3.0,Control
3721563,4.0,7.0,Control
9657390,6.0,9.0,Control
3720943,2.0,5.0,Test
8550982,6.0,9.0,Control
7484550,1.0,4.0,Control
6303172,2.0,6.0,Control
8684711,2.0,5.0,Control
6983917,3.0,6.0,Control
2787237,0.0,3.0,Control
2817519,4.0,7.0,Control
6399218,0.0,3.0,Test
5467690,2.0,6.0,Control
816572,5.0,8.0,Test
3750753,3.0,6.0,Control
3750666,4.0,7.0,Control
6443591,3.0,6.0,Test
9036610,4.0,7.0,Test
4259835,6.0,9.0,Test
5617955,0.0,3.0,Test
2431205,1.0,4.0,Control
4418518,2.0,5.0,Control
3209152,5.0,8.0,Control
681368,1.0,4.0,Test
4305727,6.0,9.0,Control
4776946,1.0,4.0,Test
5388523,0.0,3.0,Control
4366501,4.0,7.0,Test
5025043,1.0,4.0,Test
7654385,0.0,3.0,Control
9880596,3.0,6.0,Test
4910483,4.0,7.0,Test
327362,0.0,3.0,Test
9188877,6.0,9.0,Control
4311434,0.0,3.0,Test
1382803,1.0,4.0,Test
9004319,6.0,9.0,Control
573355,1.0,4.0,Test
7180000,1.0,4.0,Test
2774032,2.0,5.0,Test
9716434,0.0,3.0,Control
1443174,0.0,3.0,Test
4803289,2.0,5.0,Control
6652467,6.0,9.0,Control
3419830,4.0,7.0,Control
5549883,1.0,4.0,Test
9670052,2.0,5.0,Test
9522435,2.0,5.0,Test
6828863,4.0,7.0,Control
4059496,6.0,9.0,Test
3571454,0.0,3.0,Test
6521044,2.0,5.0,Control
4629942,3.0,6.0,Control
1717817,0.0,3.0,Control
7975628,0.0,3.0,Test
9796521,6.0,9.0,Test
8564593,1.0,5.0,Test
4242027,6.0,9.0,Test
5261313,6.0,9.0,Control
198773,6.0,9.0,Control
1897060,6.0,9.0,Control
4307042,6.0,9.0,Control
9862146,6.0,9.0,Control
9920870,3.0,6.0,Control
7902418,5.0,8.0,Control
7558042,0.0,3.0,Test
5923931,5.0,8.0,Test
3043924,1.0,4.0,Control
2205691,3.0,6.0,Control
3392152,2.0,5.0,Control
2262804,0.0,3.0,Control
2052923,6.0,9.0,Test
8674117,2.0,5.0,Control
739791,1.0,4.0,Test
6339028,2.0,5.0,Control
2428552,5.0,8.0,Control
2723801,3.0,6.0,Control
7732298,3.0,6.0,Test
7823381,1.0,4.0,Test
8370185,2.0,5.0,Control
907457,0.0,3.0,Control
4210850,3.0,6.0,Test
7831512,6.0,9.0,Control
2582298,3.0,6.0,Control
4865624,4.0,8.0,Test
9266785,0.0,3.0,Control
4381389,2.0,5.0,Test
933538,5.0,8.0,Control
9948160,1.0,4.0,Control
6681315,2.0,5.0,Test
8837019,0.0,3.0,Test
6687187,0.0,3.0,Control
9664478,2.0,5.0,Control
3677321,0.0,3.0,Control
161074,3.0,8.0,Control
8446966,3.0,6.0,Test
2963532,6.0,9.0,Test
4199750,0.0,3.0,Test
2048285,5.0,8.0,Test
7247723,2.0,5.0,Test
5148031,1.0,4.0,Control
3638908,0.0,3.0,Test
4376143,6.0,9.0,Test
6276190,2.0,5.0,Test
2006770,3.0,6.0,Control
7383591,5.0,8.0,Control
2349326,0.0,3.0,Test
9286966,6.0,9.0,Test
5075800,1.0,4.0,Test
2368114,5.0,8.0,Control
5895754,3.0,6.0,Test
7333942,5.0,8.0,Test
2712440,2.0,5.0,Control
5258328,6.0,9.0,Control
2126508,3.0,6.0,Test
4337238,0.0,3.0,Test
1965826,3.0,6.0,Control
758940,6.0,9.0,Control
9721368,2.0,5.0,Test
1895918,1.0,4.0,Control
6548321,6.0,9.0,Test
656489,2.0,5.0,Test
9132649,6.0,9.0,Test
9224033,6.0,9.0,Test
8916496,0.0,3.0,Control
8705882,5.0,8.0,Test
3102915,6.0,9.0,Control
1271836,0.0,3.0,Control
8683062,6.0,9.0,Test
7701926,0.0,3.0,Test
4534750,4.0,7.0,Control
6818936,1.0,4.0,Test
8581196,3.0,6.0,Control
6997261,6.0,9.0,Test
3674578,6.0,9.0,Test
2871721,6.0,9.0,Test
9788206,2.0,5.0,Control
9005558,2.0,5.0,Test
8808323,6.0,9.0,Test
3271450,0.0,3.0,Control
317857,1.0,4.0,Test
5025948,6.0,9.0,Control
262503,4.0,7.0,Test
3054118,6.0,9.0,Control
7254258,1.0,4.0,Control
7574598,1.0,4.0,Control
290869,6.0,9.0,Control
8872273,6.0,9.0,Test
3493560,6.0,9.0,Test
2511849,1.0,4.0,Control
2440065,4.0,7.0,Control
5674698,3.0,6.0,Control
7715800,6.0,9.0,Test
798999,6.0,9.0,Test
5076919,4.0,7.0,Test
2660247,1.0,4.0,Control
1984213,6.0,9.0,Test
5823990,0.0,3.0,Control
9172900,4.0,7.0,Test
3544069,3.0,6.0,Test
4675073,2.0,5.0,Control
458796,0.0,3.0,Control
605712,6.0,9.0,Control
3416877,6.0,9.0,Control
8015856,0.0,3.0,Test
2821517,2.0,5.0,Test
1900836,2.0,5.0,Test
7133293,6.0,9.0,Test
8496841,1.0,4.0,Control
1923033,1.0,4.0,Test
616304,0.0,3.0,Test
4743715,3.0,6.0,Control
1558503,4.0,7.0,Control
408685,0.0,3.0,Test
3739117,6.0,9.0,Control
9709646,3.0,6.0,Control
6457558,2.0,5.0,Test
3491822,6.0,9.0,Control
7859886,4.0,7.0,Test
1411421,0.0,3.0,Test
1716155,0.0,3.0,Test
9402690,2.0,5.0,Test
2799623,5.0,8.0,Control
1775979,2.0,5.0,Control
2440161,1.0,4.0,Test
3137665,0.0,3.0,Control
3217920,1.0,4.0,Test
1656103,2.0,5.0,Control
9327356,1.0,4.0,Test
6538562,2.0,6.0,Control
385623,0.0,3.0,Control
7496608,2.0,5.0,Test
2363257,5.0,8.0,Control
4743022,0.0,3.0,Control
5285625,6.0,9.0,Test
1155317,4.0,7.0,Control
2907212,2.0,5.0,Test
644423,6.0,9.0,Control
9403313,2.0,5.0,Control
3338122,4.0,7.0,Control
6243294,6.0,9.0,Test
813443,2.0,5.0,Test
7500793,2.0,5.0,Test
395814,6.0,9.0,Control
2711775,6.0,9.0,Test
3716716,2.0,5.0,Test
1334018,1.0,4.0,Control
7477624,3.0,6.0,Control
3349040,1.0,4.0,Test
6706099,6.0,9.0,Control
1557476,4.0,7.0,Control
4202730,4.0,7.0,Test
7140342,5.0,8.0,Test
3466295,3.0,6.0,Control
7279483,3.0,6.0,Control
1712476,4.0,7.0,Test
5934652,5.0,8.0,Test
1931928,2.0,5.0,Control
7566299,1.0,4.0,Control
6967224,2.0,5.0,Control
4118402,4.0,7.0,Test
154147,6.0,9.0,Test
9962276,1.0,4.0,Control
2899242,5.0,8.0,Test
804894,1.0,4.0,Control
4571341,1.0,4.0,Test
9892505,1.0,4.0,Control
3885331,2.0,5.0,Control
8202513,6.0,9.0,Control
8065916,0.0,3.0,Control
8913755,2.0,5.0,Test
3424157,6.0,9.0,Test
7174843,0.0,3.0,Test
4506515,1.0,4.0,Test
5468697,2.0,5.0,Test
3442846,6.0,9.0,Test
9840868,6.0,9.0,Control
5188831,2.0,5.0,Test
4739509,1.0,4.0,Test
5994678,1.0,4.0,Test
3492642,3.0,6.0,Test
3113614,1.0,4.0,Control
3896511,1.0,4.0,Control
3383050,1.0,4.0,Control
374585,6.0,9.0,Test
3035401,2.0,5.0,Test
2010239,1.0,4.0,Control
5732104,5.0,8.0,Test
5792648,3.0,6.0,Test
3068479,6.0,9.0,Test
426092,0.0,3.0,Test
6109169,2.0,5.0,Test
878675,6.0,9.0,Control
7204933,5.0,8.0,Control
8985624,0.0,3.0,Test
3214949,1.0,4.0,Control
9963681,1.0,4.0,Test
3950608,4.0,7.0,Control
2846325,3.0,6.0,Control
4235118,2.0,6.0,Control
9293919,1.0,4.0,Control
4734679,2.0,5.0,Control
9141569,0.0,3.0,Test
5643425,1.0,4.0,Control
6364913,3.0,6.0,Test
3360813,6.0,9.0,Control
5725237,1.0,4.0,Test
2486509,1.0,4.0,Control
4053170,6.0,9.0,Control
6987983,2.0,5.0,Control
5162401,6.0,9.0,Control
4557803,2.0,5.0,Test
5807230,4.0,7.0,Control
5864399,1.0,4.0,Control
5725347,0.0,3.0,Control
7928821,3.0,6.0,Test
4201753,6.0,9.0,Test
4632974,3.0,6.0,Test
5664283,0.0,3.0,Test
8776149,1.0,4.0,Test
720470,2.0,5.0,Control
4539061,3.0,6.0,Control
3633371,6.0,9.0,Control
9286701,1.0,4.0,Test
8040136,0.0,4.0,Test
8247132,5.0,8.0,Control
5592443,1.0,4.0,Test
7568821,6.0,9.0,Test
7649530,2.0,5.0,Control
1234323,3.0,6.0,Control
4451425,2.0,5.0,Control
2536995,2.0,5.0,Test
6745139,6.0,9.0,Test
9877834,2.0,5.0,Test
8034144,5.0,8.0,Test
1051156,5.0,8.0,Control
1375262,6.0,9.0,Test
3927326,1.0,4.0,Control
8639034,6.0,9.0,Control
5775986,0.0,3.0,Control
3617707,6.0,9.0,Control
6137896,0.0,3.0,Control
9086783,1.0,4.0,Control
3841861,3.0,6.0,Test
9698656,1.0,4.0,Test
1311867,0.0,3.0,Control
5791715,1.0,4.0,Control
5709774,0.0,3.0,Test
5822813,6.0,9.0,Test
1578954,0.0,3.0,Control
7704425,0.0,3.0,Test
4661885,3.0,6.0,Control
2264956,5.0,8.0,Test
1584114,3.0,6.0,Test
2697037,6.0,9.0,Test
342070,6.0,9.0,Test
6774498,1.0,4.0,Control
5709764,6.0,9.0,Control
9094270,2.0,5.0,Control
1701111,2.0,5.0,Test
7428123,4.0,7.0,Test
6008901,4.0,7.0,Test
6949386,1.0,4.0,Test
8397348,0.0,3.0,Test
8157088,5.0,8.0,Test
9825827,1.0,4.0,Control
7405321,2.0,5.0,Test
6213231,0.0,3.0,Control
3136386,4.0,7.0,Control
2195240,0.0,3.0,Test
3034709,6.0,9.0,Test
7972615,2.0,5.0,Control
6951157,0.0,3.0,Control
8785376,4.0,7.0,Control
4310544,1.0,4.0,Test
2914974,4.0,7.0,Test
5880181,3.0,6.0,Control
6238036,0.0,3.0,Test
3430448,0.0,3.0,Control
9884605,0.0,4.0,Control
8068308,5.0,8.0,Control
5053848,6.0,9.0,Test
4302941,2.0,6.0,Control
2113100,1.0,4.0,Test
1754413,2.0,5.0,Control
3984491,6.0,9.0,Control
7048974,6.0,9.0,Control
4576989,0.0,3.0,Control
1410997,2.0,5.0,Control
4332425,3.0,6.0,Test
3639266,4.0,7.0,Test
5357257,6.0,9.0,Control
4910104,1.0,4.0,Control
9062663,2.0,5.0,Test
3577586,6.0,9.0,Control
7727813,2.0,5.0,Test
6839605,2.0,5.0,Test
5694090,6.0,9.0,Test
1727872,6.0,9.0,Test
1544817,3.0,6.0,Test
2990028,2.0,5.0,Test
6933139,3.0,6.0,Test
1287060,3.0,6.0,Test
6059910,6.0,9.0,Control
4207065,6.0,9.0,Test
7836898,3.0,6.0,Test
9280328,0.0,3.0,Control
467861,5.0,8.0,Test
4411132,2.0,5.0,Test
5250208,0.0,3.0,Test
2678115,2.0,5.0,Control
9644794,5.0,8.0,Test
8851132,6.0,9.0,Control
712670,6.0,9.0,Control
3418099,2.0,5.0,Control
9603341,4.0,7.0,Control
8210993,6.0,9.0,Test
2551671,1.0,4.0,Test
1538938,0.0,3.0,Test
6546787,1.0,4.0,Test
9846764,5.0,8.0,Control
2721185,1.0,4.0,Test
6297183,6.0,9.0,Test
2824575,5.0,8.0,Test
1661053,5.0,8.0,Control
2180904,2.0,5.0,Control
1479365,2.0,5.0,Test
8247576,2.0,5.0,Test
3860550,3.0,6.0,Test
6413572,5.0,8.0,Test
3078866,6.0,9.0,Control
7131988,0.0,3.0,Control
9631936,0.0,3.0,Control
2609757,6.0,9.0,Control
6071724,6.0,9.0,Control
2532812,1.0,4.0,Control
5852849,2.0,5.0,Control
2716977,1.0,5.0,Test
4823656,2.0,5.0,Test
2383926,0.0,3.0,Test
7577463,2.0,5.0,Control
3813722,3.0,6.0,Control
4873397,4.0,7.0,Test
842497,6.0,9.0,Control
6530134,0.0,3.0,Control
5812778,0.0,3.0,Test
1357178,4.0,7.0,Test
4304082,6.0,9.0,Test
2530854,3.0,6.0,Test
9727724,4.0,7.0,Test
934,0.0,3.0,Test
7477560,4.0,7.0,Test
4448582,1.0,4.0,Test
9235206,6.0,9.0,Test
4924477,3.0,6.0,Test
6693962,0.0,3.0,Test
719719,6.0,9.0,Control
1595181,4.0,7.0,Control
8997922,1.0,4.0,Test
5629211,0.0,3.0,Test
9168334,1.0,4.0,Test
8765560,6.0,9.0,Control
8599167,6.0,9.0,Test
1156122,1.0,4.0,Control
969440,6.0,9.0,Control
6247953,6.0,9.0,Control
5011864,1.0,4.0,Control
2870539,6.0,9.0,Test
8184181,6.0,9.0,Test
1194302,0.0,3.0,Test
6093812,0.0,3.0,Control
8336404,2.0,5.0,Control
196675,6.0,9.0,Control
9565792,6.0,9.0,Test
6999909,6.0,9.0,Test
7052554,6.0,9.0,Test
8545150,2.0,5.0,Test
6823956,2.0,5.0,Control
6872293,6.0,9.0,Control
5818454,2.0,5.0,Control
9560604,1.0,4.0,Test
1210197,6.0,9.0,Test
5499919,5.0,8.0,Control
9032090,4.0,7.0,Test
8320756,5.0,8.0,Test
4934696,1.0,4.0,Control
3387123,5.0,8.0,Control
8629780,4.0,7.0,Test
8746563,4.0,7.0,Test
4674304,4.0,7.0,Test
6279584,1.0,4.0,Test
1153234,3.0,6.0,Test
4935831,6.0,9.0,Control
8170314,1.0,4.0,Test
9452891,6.0,9.0,Control
4455114,4.0,7.0,Test
3310984,2.0,6.0,Test
8865026,0.0,3.0,Control
4712166,6.0,9.0,Test
5830611,3.0,6.0,Test
3271404,2.0,5.0,Test
3808634,2.0,5.0,Test
7339653,1.0,4.0,Test
9067923,6.0,9.0,Control
1468988,3.0,6.0,Control
9110997,3.0,6.0,Test
4976198,6.0,9.0,Test
3568302,6.0,9.0,Test
9201661,3.0,6.0,Test
4113740,3.0,6.0,Control
9238028,1.0,4.0,Control
9514497,3.0,6.0,Test
1707115,2.0,5.0,Test
2095509,2.0,5.0,Test
8499979,4.0,7.0,Control
7456028,2.0,5.0,Test
9202453,1.0,4.0,Test
5711765,3.0,6.0,Control
693101,3.0,6.0,Test
3758871,2.0,5.0,Control
9719269,3.0,6.0,Test
7193330,3.0,6.0,Control
9043382,4.0,7.0,Test
2101980,5.0,8.0,Test
6133577,4.0,8.0,Control
6437808,0.0,3.0,Control
5171479,0.0,3.0,Test
4969155,5.0,9.0,Control
3678026,2.0,5.0,Test
2358419,1.0,4.0,Test
8844750,6.0,9.0,Control
8576259,4.0,7.0,Control
4659108,5.0,8.0,Control
9128868,6.0,9.0,Control
3436953,6.0,9.0,Test
9919053,4.0,7.0,Test
9842782,0.0,3.0,Control
7878552,6.0,9.0,Control
9582515,1.0,4.0,Test
3625526,6.0,9.0,Test
9534819,2.0,5.0,Control
3166534,0.0,3.0,Control
1834595,2.0,5.0,Test
1006425,0.0,3.0,Control
3894560,6.0,9.0,Test
6172702,5.0,8.0,Control
8117743,5.0,8.0,Control
5238205,5.0,8.0,Test
4804295,3.0,6.0,Test
9131627,6.0,9.0,Test
4207164,6.0,9.0,Test
1017424,6.0,9.0,Test
4728674,3.0,6.0,Test
1394255,6.0,9.0,Control
6244133,5.0,8.0,Test
1837300,2.0,5.0,Test
359922,3.0,6.0,Test
8148423,5.0,8.0,Control
6524118,0.0,3.0,Test
3346785,0.0,3.0,Control
6940265,4.0,7.0,Control
5195063,6.0,9.0,Test
9489239,0.0,3.0,Control
4942333,2.0,5.0,Control
4540243,0.0,3.0,Control
7988764,3.0,6.0,Control
1633376,6.0,9.0,Control
4914626,5.0,8.0,Control
3178491,0.0,3.0,Control
1437766,1.0,4.0,Test
4500339,2.0,5.0,Control
9778090,1.0,4.0,Control
1949195,3.0,6.0,Control
8426615,6.0,9.0,Test
3655381,1.0,4.0,Test
6526971,5.0,8.0,Test
4861157,2.0,5.0,Control
7800668,2.0,5.0,Test
6286405,1.0,4.0,Test
3696507,1.0,4.0,Test
2831747,1.0,4.0,Test
4574151,3.0,6.0,Test
5319951,0.0,3.0,Control
7769451,6.0,9.0,Control
1202106,6.0,9.0,Test
4080024,3.0,6.0,Control
8978927,6.0,9.0,Test
1861239,6.0,9.0,Test
8823334,6.0,9.0,Control
2168025,3.0,6.0,Test
8911510,5.0,8.0,Control
67925,5.0,8.0,Test
960361,6.0,9.0,Control
7708063,1.0,4.0,Test
8586150,5.0,8.0,Test
8945620,6.0,9.0,Test
4051272,0.0,3.0,Control
3110411,1.0,4.0,Test
2861330,6.0,9.0,Control
4988674,3.0,6.0,Control
6742711,6.0,9.0,Test
6234276,0.0,3.0,Test
8363147,0.0,3.0,Test
8553099,5.0,8.0,Control
4038025,0.0,3.0,Control
3210373,4.0,7.0,Control
8022458,6.0,9.0,Control
8854006,3.0,6.0,Test
6394082,3.0,6.0,Control
1779685,1.0,6.0,Test
447683,0.0,3.0,Control
6426887,0.0,3.0,Control
858511,0.0,3.0,Test
630035,6.0,9.0,Test
2291432,2.0,5.0,Control
707815,3.0,6.0,Test
4688729,1.0,4.0,Test
9710697,4.0,7.0,Control
6942129,0.0,3.0,Control
3186806,0.0,3.0,Control
2033367,0.0,3.0,Test
5016037,2.0,5.0,Control
1637188,5.0,8.0,Test
2922012,6.0,9.0,Control
5257691,2.0,5.0,Test
3840915,6.0,9.0,Test
9440656,6.0,9.0,Control
6014718,0.0,3.0,Test
7891584,0.0,3.0,Control
7344407,6.0,9.0,Control
7942902,6.0,9.0,Test
1043374,1.0,4.0,Test
2368301,0.0,3.0,Control
7508590,0.0,3.0,Test
187902,3.0,6.0,Test
6297472,6.0,9.0,Control
2980797,4.0,7.0,Test
3454387,4.0,7.0,Test
4118034,6.0,9.0,Test
9739374,5.0,8.0,Test
208307,2.0,5.0,Control
7510930,0.0,3.0,Test
2409779,0.0,3.0,Test
4775181,0.0,3.0,Control
3803002,6.0,9.0,Test
2866128,1.0,4.0,Control
5158534,6.0,9.0,Control
3700637,3.0,6.0,Test
5979341,6.0,9.0,Test
7092079,5.0,8.0,Test
4561339,6.0,9.0,Control
7041735,0.0,3.0,Control
4512339,6.0,9.0,Control
117883,5.0,8.0,Control
8168349,6.0,9.0,Test
6461504,1.0,4.0,Control
3049636,0.0,3.0,Test
956673,6.0,9.0,Control
5554510,6.0,9.0,Control
568159,0.0,3.0,Control
5409306,1.0,4.0,Test
7609366,3.0,6.0,Control
9659419,1.0,4.0,Control
9704887,6.0,9.0,Control
8382501,6.0,9.0,Control
974323,2.0,5.0,Test
528367,0.0,3.0,Test
1541616,6.0,9.0,Control
6618584,6.0,9.0,Control
8758063,3.0,6.0,Test
5999699,6.0,9.0,Control
3657873,2.0,5.0,Test
4928298,0.0,3.0,Test
3161851,5.0,8.0,Control
1173197,5.0,8.0,Control
66160,3.0,6.0,Test
421795,0.0,3.0,Control
8124,5.0,8.0,Control
6379275,3.0,6.0,Control
3126063,2.0,5.0,Test
2368143,1.0,4.0,Test
6291626,6.0,9.0,Test
96845,1.0,5.0,Control
39004,6.0,9.0,Test
415523,0.0,3.0,Test
9976496,6.0,9.0,Control
6453847,0.0,3.0,Test
8864712,1.0,4.0,Test
1230361,4.0,7.0,Control
4849018,4.0,7.0,Test
6752346,0.0,3.0,Test
4221338,2.0,5.0,Control
5735934,1.0,4.0,Control
9847682,6.0,9.0,Control
8365656,6.0,9.0,Control
9571993,6.0,9.0,Control
7485830,0.0,3.0,Test
670602,2.0,5.0,Test
9675989,0.0,4.0,Control
9347703,4.0,7.0,Test
8894975,4.0,7.0,Control
2391803,6.0,9.0,Test
9564559,1.0,4.0,Test
6088025,3.0,6.0,Test
7135563,3.0,6.0,Control
224102,0.0,3.0,Control
6741529,4.0,7.0,Control
3068432,3.0,6.0,Test
861720,3.0,6.0,Test
4658928,0.0,3.0,Control
6316179,1.0,4.0,Control
6959348,1.0,4.0,Test
2225918,0.0,3.0,Test
5097578,4.0,7.0,Test
8441472,1.0,4.0,Test
1306313,1.0,4.0,Test
9131191,3.0,6.0,Control
965804,4.0,7.0,Control
3733535,3.0,6.0,Control
5760465,0.0,3.0,Test
5762796,0.0,3.0,Test
8082942,1.0,4.0,Test
7980798,0.0,3.0,Control
7792141,1.0,4.0,Control
6820668,5.0,8.0,Test
2512075,6.0,9.0,Control
2235744,1.0,4.0,Test
6637216,0.0,3.0,Test
4816956,6.0,9.0,Test
3410627,2.0,5.0,Test
2787096,6.0,9.0,Control
3477535,2.0,5.0,Control
3177871,0.0,3.0,Test
2970740,1.0,4.0,Control
6057000,6.0,9.0,Test
4237887,0.0,3.0,Control
1770619,0.0,3.0,Test
6971219,1.0,4.0,Test
5454052,6.0,9.0,Control
3750959,0.0,3.0,Control
6948287,0.0,3.0,Test
1400164,2.0,5.0,Test
3257625,6.0,9.0,Test
3077224,1.0,4.0,Test
7381520,3.0,6.0,Control
989686,6.0,9.0,Test
5598906,0.0,3.0,Test
82712,2.0,5.0,Control
8092194,3.0,6.0,Test
4664271,6.0,9.0,Control
6292865,2.0,5.0,Test
5116196,0.0,4.0,Test
1435472,4.0,7.0,Control
6820224,1.0,4.0,Test
8547914,0.0,3.0,Control
2336012,5.0,8.0,Control
2084702,6.0,9.0,Test
7889092,1.0,4.0,Control
8966527,6.0,9.0,Control
9303265,3.0,6.0,Test
2874933,3.0,6.0,Control
1663576,4.0,7.0,Control
3941793,1.0,4.0,Control
1867505,3.0,6.0,Test
8902243,0.0,3.0,Control
6616714,4.0,7.0,Test
9799677,5.0,8.0,Control
6338574,2.0,5.0,Control
829637,0.0,3.0,Control
1025414,2.0,5.0,Control
3449296,1.0,4.0,Test
1873829,6.0,9.0,Control
8866432,1.0,4.0,Test
4866628,0.0,3.0,Test
6207986,1.0,4.0,Test
4854924,3.0,6.0,Control
7707431,1.0,4.0,Control
7444188,6.0,9.0,Control
7816304,1.0,4.0,Test
4495812,4.0,7.0,Test
3438860,4.0,7.0,Control
9842475,2.0,5.0,Control
2578419,2.0,5.0,Test
9257058,1.0,4.0,Control
8325554,0.0,3.0,Test
5839602,1.0,4.0,Control
9656513,4.0,7.0,Test
1240190,4.0,7.0,Control
2817393,3.0,6.0,Control
8338341,6.0,9.0,Control
9904896,6.0,9.0,Test
9555295,4.0,7.0,Control
2556006,6.0,9.0,Test
1379815,6.0,9.0,Test
3384770,1.0,4.0,Test
4576237,1.0,5.0,Control
3109687,1.0,4.0,Test
1008228,0.0,3.0,Test
8822717,3.0,6.0,Test
8298017,1.0,4.0,Test
3876094,5.0,8.0,Control
9056822,6.0,9.0,Test
6091298,5.0,8.0,Test
7943981,2.0,5.0,Test
9361627,2.0,5.0,Control
7765134,2.0,5.0,Control
7064342,0.0,4.0,Test
8810064,6.0,9.0,Test
8634174,0.0,3.0,Control
3025015,2.0,5.0,Control
6051233,0.0,3.0,Control
2902292,1.0,4.0,Test
3392515,6.0,9.0,Test
6398193,1.0,4.0,Control
3445203,5.0,8.0,Control
3512520,2.0,5.0,Control
1186859,3.0,6.0,Control
7850061,3.0,6.0,Control
7159996,6.0,9.0,Control
9758529,3.0,6.0,Test
5885174,1.0,5.0,Test
9863644,4.0,7.0,Test
5025928,5.0,8.0,Test
9438621,2.0,5.0,Test
1035211,2.0,5.0,Test
8315063,5.0,8.0,Test
248569,6.0,9.0,Test
5811961,4.0,7.0,Control
278017,3.0,6.0,Test
3049212,3.0,6.0,Control
3344462,3.0,6.0,Test
7116423,5.0,8.0,Test
638491,1.0,4.0,Test
4292366,0.0,3.0,Test
97322,2.0,5.0,Control
5299626,3.0,6.0,Test
6940939,4.0,7.0,Control
7851008,6.0,9.0,Control
723243,4.0,7.0,Control
4854309,0.0,3.0,Test
5193039,5.0,8.0,Test
2711017,6.0,9.0,Test
6697932,2.0,5.0,Test
4326649,1.0,4.0,Control
3903411,6.0,9.0,Control
1071368,0.0,3.0,Control
5302579,1.0,4.0,Test
2000786,2.0,5.0,Control
292583,4.0,7.0,Test
2442261,5.0,8.0,Test
6363669,6.0,9.0,Control
7116090,6.0,9.0,Test
5788754,6.0,9.0,Test
5261586,6.0,9.0,Test
2757359,6.0,9.0,Control
1090478,1.0,4.0,Test
6099993,4.0,7.0,Test
1253347,6.0,9.0,Test
8938566,2.0,5.0,Control
2769858,1.0,4.0,Test
3740691,6.0,9.0,Control
7224638,2.0,5.0,Test
3240673,2.0,5.0,Test
6367405,6.0,9.0,Test
8704638,0.0,4.0,Test
176808,6.0,9.0,Control
4841642,5.0,8.0,Test
7384949,4.0,7.0,Control
4153931,6.0,9.0,Control
661172,4.0,7.0,Control
8442020,0.0,3.0,Control
4270488,1.0,4.0,Test
5570888,4.0,7.0,Test
9987449,4.0,7.0,Test
4828906,4.0,7.0,Control
5599344,0.0,3.0,Control
77651,6.0,9.0,Test
7564346,4.0,7.0,Control
7073919,1.0,4.0,Test
8082454,3.0,6.0,Control
8926523,2.0,5.0,Test
5814327,3.0,6.0,Test
103622,1.0,4.0,Test
9249083,0.0,3.0,Test
2159443,5.0,8.0,Test
5644202,6.0,9.0,Test
6600418,2.0,5.0,Test
765263,0.0,3.0,Test
1957546,0.0,3.0,Test
4998288,6.0,9.0,Test
6445013,6.0,9.0,Test
7563459,6.0,9.0,Test
8205408,2.0,5.0,Test
1642284,1.0,5.0,Control
5329888,5.0,9.0,Control
2726591,4.0,7.0,Test
7970370,2.0,5.0,Control
6649463,0.0,3.0,Control
6673567,5.0,8.0,Test
7723642,4.0,7.0,Control
4759785,0.0,3.0,Test
2818717,2.0,5.0,Control
5358001,5.0,8.0,Control
3308752,6.0,9.0,Test
2479632,6.0,9.0,Control
3604047,6.0,9.0,Control
6760883,0.0,3.0,Control
7471769,0.0,3.0,Control
185675,5.0,8.0,Test
784897,3.0,6.0,Control
848708,4.0,7.0,Control
2177777,1.0,4.0,Control
8990730,6.0,9.0,Test
8603287,0.0,3.0,Test
7574520,1.0,4.0,Control
3260408,0.0,3.0,Control
1829520,5.0,8.0,Control
7984003,3.0,6.0,Test
93915,2.0,5.0,Test
341976,6.0,9.0,Test
3789652,1.0,4.0,Control
780723,4.0,8.0,Test
4108261,4.0,7.0,Test
