client_id,seniority_per_years,age,gender,number_of_accounts,balance,Variation
5705780,24.0,31.5,M,3.0,87365.29000000001,Control
6950569,21.0,67.0,M,2.0,72200.01,Control
9115050,13.0,25.5,M,2.0,28099.64,Control
7070873,7.0,25.5,U,2.0,75092.93,Test
1455660,15.0,55.5,F,2.0,56588.44,Control
9099010,7.0,25.0,U,2.0,35423.53,Test
722552,15.0,57.5,M,4.0,71949.31,Control
4516576,8.0,23.5,M,2.0,36241.61,Control
6297367,14.0,58.5,M,2.0,2546117.7,Control
3600460,7.0,22.5,M,2.0,26709.66,Test
92665,5.0,35.0,U,3.0,87511.85,Test
579429,23.0,70.5,F,2.0,31998.08,Control
2269185,10.0,37.0,F,2.0,35124.16,Test
3173410,14.0,59.0,M,2.0,186042.95,Control
5581214,7.0,51.5,U,2.0,40852.25,Control
3327676,5.0,70.0,M,2.0,378224.48,Control
3570177,5.0,31.5,U,3.0,69783.64,Test
518664,4.0,20.5,U,2.0,36175.2,Control
9402612,5.0,31.5,U,2.0,30928.7,Test
9061738,14.0,32.5,M,2.0,96448.69,Test
9627836,14.0,60.5,F,2.0,45281.1,Test
4702475,14.0,56.5,M,2.0,46521.57,Control
1658654,4.0,27.5,U,2.0,39474.64,Test
128147,9.0,26.0,M,2.0,54746.26,Control
7871152,6.0,20.0,M,2.0,38507.0,Control
1860313,4.0,31.0,U,3.0,91056.89,Control
9259068,11.0,34.0,M,2.0,139612.12,Test
5360325,5.0,60.0,U,2.0,53621.57,Control
1246588,5.0,53.5,U,2.0,119439.36,Control
1196136,7.0,29.0,U,3.0,33005.8,Control
3252218,12.0,33.5,M,2.0,36023.0,Control
3214901,6.0,35.5,M,3.0,52134.22,Test
4968571,27.0,34.5,M,2.0,154065.12,Control
8302339,7.0,47.0,U,2.0,55987.12,Control
2846232,7.0,63.5,U,2.0,74593.32,Test
8006118,7.0,45.0,U,2.0,51274.65,Test
2008582,4.0,29.0,M,3.0,195326.48,Test
9348903,6.0,23.0,U,2.0,50442.14,Control
744039,6.0,26.5,U,2.0,38238.72,Test
8330372,9.0,73.5,F,2.0,64975.25,Test
6508011,12.0,70.0,U,2.0,271066.47,Test
4174906,8.0,27.5,U,3.0,132729.05,Control
3123548,4.0,52.5,M,2.0,75381.5,Test
4592206,24.0,59.5,F,2.0,136404.37,Control
6630292,23.0,56.5,F,2.0,29239.65,Control
9628678,21.0,45.5,F,4.0,406753.7,Control
3848142,21.0,54.0,M,2.0,195405.29,Test
4211128,21.0,47.5,F,2.0,622391.24,Test
7007284,34.0,70.5,M,2.0,2204296.96,Control
8338121,19.0,21.5,M,2.0,38813.73,Test
6696882,4.0,42.0,F,2.0,111237.96,Control
8482283,9.0,63.5,M,2.0,126286.04,Test
3816420,26.0,28.5,F,2.0,47921.41,Control
1383318,29.0,62.5,F,2.0,131208.44,Test
8498591,7.0,54.5,U,3.0,65707.01,Control
3618224,5.0,22.5,U,2.0,28078.75,Test
2923510,7.0,67.0,U,3.0,104236.34,Test
9194809,8.0,32.5,U,2.0,39333.04,Control
2001658,9.0,37.5,M,2.0,72083.39,Control
1425337,4.0,30.0,U,3.0,41312.67,Control
4822884,7.0,27.0,U,2.0,31846.61,Test
7250188,15.0,57.0,M,2.0,234109.92,Control
9967908,7.0,60.5,U,2.0,55482.95,Test
1783799,8.0,51.5,M,2.0,53694.24,Test
9784340,5.0,26.5,U,2.0,33781.66,Test
7840823,5.0,50.0,U,2.0,53253.92999999999,Control
4934628,9.0,34.5,M,2.0,113816.49,Control
1322248,4.0,41.5,U,2.0,114170.11,Control
6662624,9.0,65.0,F,2.0,49127.14,Control
1919252,14.0,43.5,M,2.0,797366.4700000001,Control
2623233,3.0,22.0,U,3.0,39777.8,Control
464539,15.0,31.0,M,2.0,130168.6,Test
5204398,14.0,45.5,F,2.0,45172.01,Control
1495501,11.0,35.5,M,2.0,55659.32,Test
4060998,11.0,48.5,U,2.0,74371.63,Control
9340582,4.0,52.0,U,2.0,26682.97,Test
9205890,14.0,48.5,F,2.0,105659.65,Test
2251990,5.0,44.0,U,2.0,36167.24,Test
5409735,6.0,31.0,U,2.0,123134.1,Test
7411340,6.0,65.5,U,3.0,757392.64,Test
1467266,4.0,26.5,U,2.0,31401.94,Control
2536235,8.0,41.0,F,2.0,33990.38,Test
4215349,14.0,51.0,F,2.0,25329.12,Test
4713128,8.0,78.0,U,2.0,190827.34000000003,Test
5294087,15.0,43.5,F,2.0,283490.15,Control
8127073,5.0,47.5,F,2.0,49769.37,Control
9713227,15.0,53.5,F,2.0,148497.26,Test
4006336,20.0,43.0,F,2.0,59032.53,Test
1016444,36.0,73.5,F,2.0,74509.75,Test
6148714,5.0,57.0,U,2.0,27332.33,Test
2608015,15.0,56.5,M,2.0,525700.15,Test
7335613,24.0,52.0,M,4.0,444775.44,Control
6905618,32.0,62.5,F,2.0,294034.58,Test
7125111,5.0,23.5,U,3.0,61777.83,Test
9866491,4.0,18.5,U,2.0,39533.97,Test
1602451,15.0,40.0,F,2.0,76351.73999999999,Control
5354,4.0,50.5,U,2.0,62282.38,Control
9298375,7.0,21.5,U,3.0,55261.71,Control
8849704,23.0,56.5,M,2.0,24047.56,Control
7571586,23.0,67.5,F,3.0,126636.59,Test
8145262,21.0,51.5,F,2.0,191545.88,Test
9901800,20.0,57.0,F,2.0,202751.64,Control
4225354,20.0,53.5,F,2.0,41508.32,Control
2651141,19.0,41.5,F,2.0,69052.4,Test
7612839,18.0,39.5,M,3.0,101282.37,Test
9895052,21.0,68.0,M,2.0,52044.16,Test
2147992,6.0,31.0,U,3.0,167377.55,Test
3293746,7.0,77.0,F,4.0,705141.9600000001,Control
8813652,12.0,52.0,M,2.0,26591.12,Control
4450530,18.0,50.5,F,2.0,65386.06,Test
6176788,5.0,57.5,M,3.0,333968.81,Control
8214005,5.0,30.0,U,2.0,39072.07,Control
1627521,6.0,37.0,U,3.0,115781.78,Control
2761914,6.0,24.0,U,2.0,32252.61,Test
5421639,13.0,34.0,M,2.0,79840.33,Test
2530984,7.0,38.5,U,2.0,68804.48999999999,Test
7487434,11.0,59.0,M,2.0,403205.56,Control
1131760,4.0,62.5,U,2.0,27348.96,Control
8689959,13.0,31.0,F,3.0,220819.32,Control
6865176,15.0,28.5,M,3.0,295547.64,Test
9885646,6.0,53.0,U,2.0,70815.12,Test
7770671,5.0,63.0,U,2.0,55096.59,Control
5425420,6.0,50.0,F,2.0,202393.37,Test
9370903,13.0,28.0,M,2.0,116022.97,Control
3839983,3.0,39.0,U,2.0,31714.67,Test
9917115,7.0,65.5,U,3.0,86889.15,Control
1260287,17.0,42.0,F,2.0,114986.22,Control
2857759,23.0,72.5,F,2.0,107517.07,Control
1939910,30.0,58.5,M,3.0,559941.76,Test
5789598,9.0,29.0,M,2.0,82596.9,Control
3864357,13.0,52.5,F,2.0,289768.98,Test
5688471,12.0,42.0,F,2.0,47167.37,Test
9833588,4.0,22.5,U,3.0,55944.34,Test
2302824,19.0,56.0,M,2.0,29000.16,Control
7567972,16.0,56.5,F,2.0,59318.63,Control
7326955,3.0,67.0,U,2.0,40236.05,Control
9940066,12.0,56.0,F,2.0,56658.56,Control
4976299,9.0,39.5,F,2.0,79049.45999999999,Test
5664043,13.0,50.5,F,2.0,412037.56,Test
521225,14.0,50.0,M,2.0,181100.91,Test
7203621,5.0,53.0,U,2.0,178897.95,Test
5251384,23.0,68.0,F,2.0,255382.63,Test
9677325,23.0,55.0,M,2.0,360504.45,Control
316689,21.0,63.5,M,4.0,488424.29,Control
7219944,21.0,26.0,M,3.0,59921.94,Control
5293759,18.0,46.5,F,2.0,953670.78,Test
2351870,17.0,44.5,F,4.0,140024.02000000002,Test
2733202,11.0,41.5,M,2.0,139889.16999999998,Control
1856181,8.0,62.0,F,2.0,60837.95,Control
862897,7.0,36.0,U,2.0,55986.98,Control
8148299,5.0,80.5,F,2.0,599335.0900000001,Control
2606984,10.0,69.5,F,2.0,65949.70999999999,Test
9112360,10.0,44.5,M,2.0,26629.13,Control
346580,11.0,26.0,F,3.0,103758.72,Test
1259481,6.0,24.0,U,3.0,62237.03,Test
7379399,4.0,50.0,U,2.0,31674.5,Control
7521803,28.0,44.0,M,3.0,39146.34,Test
4825054,13.0,59.5,M,2.0,40070.16,Control
6575899,14.0,38.0,M,2.0,83414.45999999999,Control
4905164,9.0,65.0,M,2.0,541093.3,Test
4266634,6.0,29.0,U,2.0,27612.74,Control
301637,4.0,21.5,F,2.0,37098.33,Test
8127212,11.0,37.5,F,4.0,272710.32,Control
9217608,4.0,34.5,U,3.0,52900.73,Test
8377551,4.0,26.0,U,2.0,43505.69,Control
6782309,6.0,41.0,U,3.0,290197.47,Control
9883785,8.0,50.5,U,2.0,109098.86,Control
6305171,8.0,29.0,M,2.0,32880.619999999995,Test
2544793,16.0,45.5,F,3.0,70125.11,Test
2284157,5.0,45.0,U,2.0,344352.0,Control
6853899,5.0,43.0,U,2.0,31991.89,Control
5740867,14.0,38.0,F,2.0,51128.57,Test
4814613,9.0,40.5,F,2.0,65734.33,Control
7980278,12.0,36.5,F,2.0,54493.59,Test
4254856,4.0,59.0,U,2.0,37013.08,Test
578755,7.0,57.0,U,2.0,492169.61,Test
6933882,21.0,49.0,M,2.0,159362.62,Test
3029208,18.0,56.0,M,2.0,53717.7,Test
9292933,4.0,22.5,U,2.0,31710.46,Test
6940180,15.0,57.5,F,2.0,81976.73,Control
7971052,14.0,43.0,M,2.0,28550.59,Test
8274603,15.0,55.5,M,2.0,316754.26,Test
1559905,10.0,38.5,F,2.0,41270.05,Test
5173793,7.0,28.5,U,2.0,23801.11,Control
6670228,27.0,70.5,M,3.0,822359.14,Test
1671845,11.0,30.5,M,2.0,44697.45,Control
1097270,4.0,32.5,U,2.0,37391.9,Control
9938688,11.0,34.5,F,2.0,34200.04,Test
3906238,23.0,72.5,M,3.0,297445.42,Test
1381379,23.0,60.5,F,2.0,26527.85,Control
5117714,23.0,62.0,F,3.0,307434.97,Control
847990,21.0,73.0,M,3.0,1012766.85,Control
1377697,21.0,53.5,F,3.0,173095.62,Test
743170,20.0,58.0,M,2.0,138316.32,Control
1437753,9.0,35.0,M,2.0,119993.63,Control
7723505,11.0,52.5,F,2.0,51359.91,Control
6902554,13.0,34.0,M,2.0,24214.88,Test
957541,11.0,55.0,F,2.0,95868.44,Test
5226745,4.0,61.0,F,2.0,660157.7300000001,Control
5396558,4.0,57.0,M,2.0,57039.3,Test
9688017,10.0,26.0,M,2.0,81390.51999999999,Control
5085663,33.0,76.5,M,2.0,362581.68,Control
7396152,15.0,87.0,F,2.0,63827.04,Test
6928557,4.0,32.0,M,2.0,159132.07,Test
7598094,15.0,75.5,F,2.0,39850.16,Test
6405208,4.0,27.5,U,2.0,33786.619999999995,Test
8597536,15.0,50.5,M,2.0,42432.59,Control
6763636,7.0,60.5,U,2.0,34374.509999999995,Control
4790831,11.0,69.5,M,6.0,673658.9400000001,Test
2071121,6.0,26.0,U,3.0,37069.79,Control
590336,7.0,25.5,U,2.0,48327.12,Control
8606507,7.0,58.0,M,2.0,265286.35,Control
3247283,6.0,31.5,U,2.0,27919.28,Test
6448530,4.0,55.5,U,2.0,43298.48,Control
9397101,5.0,61.5,U,2.0,643388.4800000001,Control
3732770,6.0,33.5,U,3.0,57928.51,Control
2969524,14.0,42.0,M,2.0,129252.75,Test
8848698,6.0,34.5,U,2.0,184925.94,Test
1866710,7.0,24.5,U,2.0,28578.02,Test
6058229,26.0,48.0,M,4.0,350414.63,Control
2590512,4.0,49.5,U,2.0,60832.57,Control
9658480,15.0,36.5,M,2.0,85777.17,Test
625038,3.0,57.5,F,3.0,43675.42999999999,Control
3725634,5.0,27.5,U,2.0,33787.5,Control
2798458,14.0,41.5,M,2.0,31611.5,Control
7036316,33.0,61.5,F,2.0,92542.53,Test
6332012,13.0,45.0,F,2.0,50313.71,Control
628058,40.0,62.5,U,2.0,219722.01,Test
7571228,16.0,29.5,M,2.0,30041.55,Test
3806379,10.0,52.0,F,2.0,35852.56,Test
4479167,12.0,35.0,F,3.0,202817.19,Test
6034953,21.0,47.0,F,2.0,105294.6,Test
1654715,15.0,54.5,F,4.0,439603.21,Control
7996632,7.0,56.0,U,2.0,300221.36,Control
9164450,6.0,22.0,U,2.0,35506.21,Control
1246546,5.0,44.5,U,2.0,23962.24,Test
1631795,12.0,26.5,F,2.0,25385.49,Test
9681169,9.0,33.5,M,2.0,56791.33,Control
9886721,4.0,49.5,U,2.0,46933.38,Test
2484785,10.0,68.0,M,2.0,61787.89,Test
7548592,6.0,25.0,U,2.0,54436.32,Test
4404939,14.0,55.5,M,2.0,112731.22,Control
1263818,11.0,62.5,F,2.0,109960.77,Control
1610544,8.0,69.5,M,3.0,58194.43,Test
341429,7.0,48.0,U,3.0,69318.26,Control
8331994,24.0,42.0,M,3.0,95426.58,Control
5172392,23.0,33.5,M,2.0,51787.41,Control
8148127,22.0,57.5,M,2.0,542490.06,Test
3433998,6.0,40.5,U,2.0,36595.83,Control
7715715,14.0,31.5,F,2.0,94053.89,Control
6519864,6.0,31.0,M,2.0,116440.88,Control
5471281,16.0,55.5,F,2.0,68954.91,Control
1365573,16.0,47.0,F,2.0,85304.04000000001,Test
7301705,13.0,49.0,M,2.0,24537.32,Control
7331806,7.0,50.0,U,2.0,120278.28,Test
3406078,7.0,63.0,U,2.0,170587.55,Control
732599,5.0,53.5,U,2.0,89552.25,Test
2329010,5.0,31.0,M,2.0,53878.06,Test
6394297,7.0,45.0,U,3.0,127210.34,Control
2601807,6.0,64.5,U,2.0,33459.95,Test
1511490,11.0,39.5,M,2.0,81033.53,Test
429351,9.0,48.0,M,2.0,305317.41,Control
3761836,4.0,56.0,U,2.0,55482.87,Control
3399237,5.0,21.5,U,2.0,25311.61,Control
1101942,14.0,68.0,M,2.0,61897.74,Control
134164,4.0,40.0,U,2.0,30632.39,Test
5477208,6.0,24.5,U,2.0,54029.66,Control
6649391,16.0,70.0,M,2.0,86173.35,Control
5165430,16.0,71.5,F,2.0,480249.07,Test
2340168,5.0,28.0,U,2.0,34679.85,Control
2937318,29.0,31.0,M,3.0,79709.33,Test
3084284,12.0,59.0,F,2.0,128577.85,Test
684181,7.0,51.0,U,2.0,193263.09000000003,Test
6960924,6.0,57.5,U,2.0,206463.2,Control
4217313,6.0,24.5,U,3.0,72676.73999999999,Test
7016758,26.0,57.0,F,2.0,313282.53,Control
995510,9.0,41.0,M,2.0,38455.22,Test
7174415,12.0,49.5,F,2.0,110406.73,Test
743037,5.0,60.0,U,3.0,400159.5,Control
7673881,15.0,43.0,M,2.0,36474.05,Control
5420210,6.0,42.0,U,3.0,87340.35,Test
4946270,8.0,32.0,F,2.0,41204.23,Control
6285002,15.0,33.5,F,2.0,45431.77,Control
976192,6.0,39.5,U,2.0,32387.86,Test
9516496,9.0,51.0,F,2.0,85615.82,Test
4223910,14.0,56.5,F,2.0,30108.88,Control
639921,12.0,32.0,F,3.0,210093.41,Control
6669562,5.0,51.5,U,2.0,40955.15,Test
4297435,24.0,56.0,F,3.0,324208.02,Test
6609008,23.0,51.5,F,2.0,25066.23,Test
7517429,21.0,53.5,U,2.0,96064.75,Control
8771993,20.0,41.0,U,3.0,152512.28999999998,Control
4718349,18.0,22.0,M,2.0,115338.26,Control
8383454,8.0,28.5,U,2.0,98906.91,Test
1919346,8.0,33.0,U,3.0,53880.21,Control
89693,11.0,35.5,M,3.0,84456.48,Test
2628332,3.0,26.5,U,2.0,30255.61,Test
2788414,6.0,52.0,U,2.0,46962.81,Test
5434066,6.0,28.0,U,2.0,31375.0,Test
3429239,13.0,58.5,F,2.0,91217.56,Test
1286454,15.0,43.5,M,4.0,963681.64,Control
4494220,8.0,25.0,M,2.0,79109.84,Test
631044,6.0,27.0,U,2.0,30497.76,Control
8765017,4.0,32.0,U,2.0,27874.88,Test
7350449,7.0,39.5,U,2.0,26747.58,Control
5527784,8.0,32.5,U,2.0,35647.63,Test
9054200,10.0,56.0,F,2.0,24287.44,Test
7058602,12.0,53.5,F,3.0,221433.43,Control
1664458,4.0,24.5,U,2.0,45075.48,Test
1788956,13.0,48.5,M,2.0,144913.84999999998,Test
268908,9.0,51.0,M,2.0,62191.14,Control
4174800,27.0,49.5,M,4.0,159151.0,Control
6413727,14.0,56.5,M,2.0,593187.7200000001,Test
9575548,14.0,52.0,F,2.0,83711.13,Control
6238744,15.0,56.0,F,2.0,44101.7,Control
2822255,8.0,32.5,M,2.0,31797.99,Test
7122737,4.0,42.0,U,2.0,25786.33,Control
6740178,26.0,68.0,F,2.0,37624.25,Control
4095697,14.0,54.0,F,2.0,33754.869999999995,Test
358827,7.0,36.5,U,2.0,47908.76,Control
2025451,3.0,25.5,U,2.0,38870.85,Test
4199359,10.0,28.0,U,2.0,43118.74,Test
1205921,31.0,84.0,M,2.0,352644.14,Control
6781497,6.0,61.5,U,2.0,260143.7,Control
5971471,6.0,63.0,U,2.0,74552.1,Control
9815282,7.0,60.0,U,2.0,46751.31,Test
8892267,13.0,60.0,F,2.0,65667.35,Test
3329726,8.0,23.0,U,2.0,52856.76,Control
5326567,13.0,59.5,F,2.0,58711.42,Test
8364922,7.0,61.0,U,2.0,32796.46,Test
1168552,8.0,32.0,F,2.0,79316.19,Control
4998916,13.0,65.5,M,2.0,41421.96,Test
8549209,12.0,49.5,F,2.0,26722.42,Control
2304444,9.0,45.0,F,3.0,30139.62,Control
3289328,10.0,55.0,M,2.0,164946.55,Test
4857404,7.0,73.5,U,2.0,117390.6,Test
132547,8.0,55.0,F,2.0,302203.09,Control
8404411,12.0,60.0,F,2.0,174008.64,Test
9939805,11.0,51.0,M,3.0,2498185.18,Control
4980713,16.0,50.5,M,2.0,121630.62,Control
273872,25.0,21.5,M,2.0,26465.04,Control
927541,24.0,60.5,F,3.0,380237.88,Test
8815636,23.0,52.5,M,3.0,235377.71,Test
5133549,21.0,37.5,M,3.0,251632.49,Test
2671815,19.0,33.0,F,3.0,36823.47,Control
3274136,15.0,66.5,F,2.0,87092.6,Control
5938853,12.0,40.5,M,2.0,43082.55,Control
1190149,6.0,57.5,U,2.0,26124.2,Control
741246,13.0,55.0,F,2.0,139111.03,Test
1436711,11.0,20.5,M,2.0,83040.36,Test
1726666,10.0,58.5,F,2.0,30309.0,Control
6169715,28.0,51.0,M,3.0,300307.96,Test
3597060,6.0,56.0,U,2.0,48377.47,Control
2268780,11.0,52.5,F,3.0,189887.21,Control
1984136,27.0,70.0,M,3.0,212121.88,Control
9441056,5.0,37.0,U,2.0,23835.81,Control
5216939,4.0,50.5,U,2.0,54706.73,Test
5262119,23.0,54.0,F,2.0,442036.6,Control
1067510,13.0,49.5,M,2.0,35259.16,Test
3659186,5.0,52.5,U,2.0,41007.86,Control
4867615,13.0,62.5,M,2.0,546170.58,Test
1357942,5.0,28.5,F,2.0,33285.52,Control
7272106,7.0,66.0,U,2.0,29901.11,Test
4422811,13.0,47.0,F,2.0,166218.86,Test
3111038,4.0,51.5,F,2.0,46718.72,Control
1089812,4.0,63.0,M,2.0,41163.72,Control
8504603,8.0,48.0,F,2.0,27042.94,Control
399065,28.0,72.0,F,3.0,517088.04,Control
3306516,9.0,22.5,F,4.0,43667.51,Test
4419243,13.0,30.0,F,2.0,30580.49,Control
5780472,5.0,38.0,U,2.0,38215.05,Control
7996704,12.0,38.5,M,2.0,26286.31,Control
994588,8.0,60.0,U,2.0,57980.08,Control
7674595,26.0,52.0,F,2.0,211635.28,Test
8545156,6.0,58.0,U,2.0,83138.12,Control
3963765,5.0,42.5,U,2.0,39095.0,Test
6822246,37.0,65.0,F,2.0,215769.87,Control
8341199,22.0,67.5,F,2.0,273429.59,Control
4797173,21.0,57.5,M,2.0,27227.01,Test
5090376,21.0,47.5,F,2.0,62576.84,Test
5583950,21.0,75.5,M,4.0,296577.31,Test
3831506,22.0,50.0,F,3.0,68182.0,Test
7810411,5.0,71.0,U,2.0,104727.08,Test
5079554,28.0,69.5,F,3.0,621112.93,Test
8248501,7.0,32.0,U,2.0,32766.63,Control
8384969,10.0,43.0,F,2.0,291942.28,Control
5505565,14.0,28.0,M,2.0,29393.52,Control
6744278,5.0,56.5,M,3.0,38820.6,Test
9178158,13.0,38.0,F,2.0,132184.55,Test
8014657,11.0,29.5,F,2.0,92772.43,Test
8692513,8.0,22.5,M,3.0,54659.49,Test
1013414,8.0,27.0,M,2.0,32221.28,Control
1849371,4.0,37.5,U,2.0,30667.11,Test
6774933,6.0,24.5,U,3.0,137213.39,Test
6425263,4.0,20.5,U,2.0,42547.57,Control
6986475,13.0,30.5,F,2.0,44984.05,Control
8976108,10.0,44.0,M,2.0,107397.09,Test
1277746,14.0,65.0,M,2.0,385193.5,Test
5475328,26.0,25.5,M,2.0,112176.39,Test
2092631,9.0,76.0,M,2.0,46948.94,Test
3731776,15.0,58.0,M,2.0,183347.46,Test
3831672,27.0,44.5,F,2.0,279537.62,Test
9457052,5.0,52.5,U,2.0,273878.69,Test
4238081,12.0,33.5,F,3.0,122958.03,Control
506333,9.0,36.0,M,3.0,102751.45,Control
4518527,6.0,53.0,U,2.0,60335.03,Test
1329020,13.0,49.5,F,2.0,46849.71,Control
3886418,4.0,51.0,U,2.0,29990.22,Control
8460140,16.0,54.5,M,3.0,92975.02,Test
4924821,10.0,61.5,F,2.0,101937.48,Test
7460419,11.0,29.0,M,2.0,40543.0,Test
2199516,13.0,66.5,M,2.0,38977.88,Control
4604763,10.0,37.5,F,3.0,101468.0,Test
5328209,14.0,50.5,M,2.0,32684.38,Control
7869458,10.0,34.0,F,2.0,34093.1,Control
2496055,8.0,51.0,U,2.0,90148.25,Control
3481694,6.0,28.0,U,2.0,60756.09,Test
2722729,11.0,38.0,F,2.0,122313.48,Test
2456244,4.0,48.5,U,3.0,37247.53,Control
9215572,6.0,26.5,U,2.0,35062.23,Test
3273879,27.0,63.0,F,3.0,382053.19,Control
3647,15.0,63.0,F,2.0,154244.15,Control
4653071,5.0,43.5,U,2.0,41458.77,Test
1186455,17.0,44.0,M,2.0,34841.45,Control
4263526,11.0,34.5,F,2.0,65071.76,Control
3710094,14.0,43.5,M,2.0,55705.99,Control
1117619,22.0,56.5,F,2.0,27244.94,Test
2191227,21.0,46.0,F,2.0,127827.62,Control
5352734,20.0,69.5,F,3.0,238005.23,Control
8678456,5.0,24.5,U,2.0,113514.43,Control
7541656,12.0,65.5,F,2.0,59234.3,Control
6935209,8.0,52.5,U,2.0,183458.09000000003,Test
385052,5.0,28.0,U,3.0,54756.82,Test
3921085,4.0,27.5,U,2.0,31188.62,Control
9595233,6.0,54.0,U,3.0,64521.21,Control
5225492,14.0,32.5,M,4.0,413482.64,Control
7148673,8.0,44.0,M,2.0,78541.11,Control
9455842,15.0,74.5,F,2.0,56145.53,Test
8040052,4.0,66.5,F,2.0,29759.82,Control
8413298,8.0,28.5,U,2.0,28884.69,Control
436352,14.0,69.0,F,2.0,2937521.65,Test
8162066,6.0,37.5,M,2.0,263909.32,Test
9041483,18.0,49.5,M,2.0,72583.81,Control
5347718,7.0,31.5,U,2.0,34417.34,Test
866712,5.0,67.0,U,2.0,38448.12,Control
5650729,14.0,35.5,M,3.0,154449.41,Control
547427,16.0,45.5,M,2.0,35238.82,Control
8991599,14.0,46.0,F,3.0,165827.26,Test
2274475,11.0,59.5,F,2.0,66733.56,Control
9750488,14.0,44.5,M,2.0,38043.48,Test
9033815,14.0,28.5,M,2.0,29717.55,Test
708099,14.0,42.0,F,2.0,147011.11,Test
3141131,4.0,55.5,U,2.0,27059.18,Test
9330958,12.0,34.5,F,2.0,98745.38,Control
9111859,6.0,20.5,U,4.0,142555.28999999998,Control
3931309,10.0,56.5,F,2.0,75489.45,Control
8734295,6.0,56.0,U,3.0,47147.2,Control
714613,27.0,58.0,F,2.0,1024987.48,Test
8787521,8.0,23.5,U,2.0,38704.71,Test
9586826,5.0,26.5,U,2.0,50891.76,Control
9113602,9.0,47.5,M,2.0,36975.71,Control
8305136,8.0,47.0,U,2.0,200196.92,Test
6134357,13.0,26.5,M,3.0,113570.67,Test
6636812,8.0,23.5,U,2.0,28940.73,Test
6376046,12.0,29.0,M,2.0,25669.1,Test
7174211,6.0,56.5,U,2.0,45987.01,Test
5864969,5.0,29.0,U,2.0,32227.75,Control
2444815,9.0,58.5,U,2.0,38023.34,Test
8053145,28.0,53.0,M,3.0,481855.75,Control
5707484,8.0,58.5,M,2.0,79026.14,Control
3753901,23.0,51.5,M,2.0,126000.02,Test
2959614,22.0,22.5,M,2.0,42647.42999999999,Test
3081216,22.0,51.5,M,2.0,201268.81,Control
7300229,22.0,71.0,F,2.0,31830.24,Control
395018,21.0,59.0,M,3.0,204941.94,Test
3914703,16.0,71.5,M,2.0,881347.8400000001,Test
7251333,12.0,64.0,F,2.0,65117.8,Test
1236186,16.0,67.5,M,3.0,321145.87,Test
3189211,5.0,21.5,U,2.0,33057.77,Test
4613590,5.0,55.0,U,2.0,73016.1,Control
5588167,4.0,29.0,U,3.0,59708.98,Test
5718767,16.0,68.5,M,2.0,431788.9,Test
5525477,15.0,46.0,M,2.0,64168.49,Control
861217,16.0,51.5,F,2.0,34615.35,Test
5892672,8.0,29.0,F,2.0,29013.94,Control
8006067,12.0,39.5,M,3.0,82039.86,Test
8038190,14.0,66.0,F,2.0,27327.32,Test
7297859,7.0,28.5,U,2.0,59277.01,Control
7302865,6.0,26.0,U,2.0,40823.08,Control
2052157,12.0,36.0,M,2.0,100149.3,Control
5604822,13.0,43.5,M,2.0,61780.76,Test
9475518,6.0,24.5,U,2.0,64448.3,Test
5950382,11.0,44.5,M,2.0,35819.369999999995,Test
9723608,8.0,32.0,U,2.0,72266.01,Control
8908639,13.0,60.0,M,2.0,357704.6,Test
5522530,8.0,45.5,F,2.0,77089.14,Test
5692083,8.0,66.5,U,2.0,27263.63,Test
4928864,8.0,39.5,F,3.0,149905.27000000002,Test
5244645,26.0,61.0,F,3.0,310277.58,Control
9112702,10.0,60.5,F,2.0,60481.22,Control
4472811,5.0,31.0,U,2.0,28947.03,Control
3994136,6.0,25.5,U,2.0,24241.73,Control
482558,11.0,75.5,M,2.0,81172.98,Test
7519549,17.0,64.5,M,2.0,73118.64,Control
6441802,12.0,57.0,F,2.0,168570.41999999998,Control
7495325,10.0,50.0,M,2.0,257354.53,Test
3575743,5.0,33.0,U,2.0,29368.7,Test
6295124,7.0,72.0,U,2.0,255300.24,Test
9642367,5.0,78.5,U,2.0,70221.32,Control
2501468,10.0,51.0,M,4.0,72355.41,Test
3485651,12.0,69.0,M,3.0,231175.28,Test
120351,4.0,29.5,U,2.0,91840.51,Test
2287462,16.0,42.0,F,2.0,56819.7,Test
8214483,15.0,39.0,M,2.0,32399.47,Test
580208,6.0,62.0,U,2.0,28023.77,Test
4218860,15.0,60.0,M,2.0,28858.0,Control
8907499,7.0,36.0,U,3.0,61223.77,Control
1665790,25.0,55.5,F,2.0,26420.8,Test
4262740,23.0,28.5,M,3.0,738996.6000000001,Test
7369619,21.0,74.0,M,2.0,170273.66999999998,Control
952435,21.0,64.5,M,2.0,347443.16,Control
1070949,21.0,64.5,F,2.0,113746.4,Test
1106136,21.0,72.0,F,2.0,81198.45,Control
9646284,21.0,39.0,M,2.0,132378.75,Test
8596397,21.0,26.0,F,2.0,48226.59,Test
9057739,20.0,48.0,F,2.0,45896.57,Control
1406777,19.0,28.0,M,2.0,83231.97,Test
7141944,19.0,50.0,M,3.0,50090.02,Test
9406998,21.0,65.0,F,3.0,332232.96,Test
2586304,18.0,32.5,U,3.0,62988.09,Control
8207559,17.0,41.0,M,3.0,100290.93,Test
2273603,13.0,46.5,F,2.0,48507.36,Control
8392344,34.0,62.0,F,3.0,2354002.43,Control
8552526,7.0,63.0,U,2.0,359295.55,Control
