client_id,Variation
5467923,Test
4177659,Control
8863103,Control
9262413,Control
5237672,Control
6708869,Test
1868660,Control
5613244,Control
8529875,Test
8021976,Control
3123092,Test
9385360,Control
7798262,Control
5542581,Test
3945400,Control
6525151,Test
5361922,Test
6523623,Test
2476272,Control
3208099,Control
1174611,Test
2969219,Test
242833,Control
9950926,Control
9734546,Test
196635,Test
3736958,Control
6243230,Test
9573327,Control
7172171,Test
6441229,Control
7570937,Control
2233220,Test
7963456,Control
5698149,Control
9349375,Test
5105821,Test
8663940,Test
3671964,Control
6485845,Test
4834586,Test
5847341,Test
3645123,Test
5511884,Control
8027167,Control
5745785,Test
5345406,Control
5895754,Test
6479957,Test
9132085,Test
359374,Control
8013938,Test
1520419,Control
2715028,Test
6111970,Control
9990356,Test
3376821,Test
2110855,Test
5884633,Test
2205884,Control
4530020,Control
7330770,Test
35476,Test
3089893,Test
6863141,Test
6359829,Test
5563811,Control
68830,Control
8690549,Test
6764885,Test
720470,Control
4384504,Test
871456,Test
7196062,Test
2958700,Test
4289557,Test
19832,Control
5045408,Test
8738505,Control
6030984,Test
9196113,Test
5339816,Control
8064855,Test
708995,Test
598976,Test
4514267,Test
1495569,Control
1664737,Control
6763418,Control
6732101,Control
7327040,Test
1669101,Control
5222418,Control
6227535,Control
3852830,Control
7793123,Test
6665985,Test
3290069,Test
9889907,Control
8568751,Control
8423921,Test
8238658,Control
9018405,Control
1701884,Test
6184997,Test
1001135,Control
7557120,Control
2882324,Test
757353,Control
5932987,Test
3715028,Control
455278,Control
4412837,Control
1768518,Control
2954672,Test
5269385,Control
2180281,Test
4584200,Control
3961862,Control
4994001,Control
8695095,Test
7616559,Test
1674278,Test
1391264,Test
8017510,Test
4936704,Test
5045588,Test
7666677,Test
73331,Control
9704872,Test
782609,Test
9320265,Control
4479167,Test
1766845,Control
5008538,Test
2126911,Test
2217799,Test
661296,Control
8368776,Test
336203,Control
5308702,Test
7078739,Test
8883994,Control
9765226,Test
1222944,Test
4382877,Test
7435708,Test
1322248,Control
5754579,Test
6982295,Test
9327267,Test
1448725,Test
2778415,Control
4169017,Test
3437594,Test
7982693,Test
429778,Test
1976723,Test
6922922,Control
9088814,Test
3383345,Test
8012314,Control
8142946,Test
7902189,Test
7019841,Test
1311258,Test
9405578,Control
1538336,Control
8268645,Control
4786414,Test
6515192,Control
240560,Test
7756202,Control
7332628,Control
1291867,Test
758915,Test
4343607,Control
2084517,Control
7592164,Test
1904487,Test
63377,Control
8014474,Control
9331460,Test
9814812,Test
2922633,Control
3626121,Control
1732770,Control
6985677,Test
9290514,Test
3772025,Test
7151522,Test
7043743,Test
8440000,Test
5899425,Control
826235,Control
5188045,Test
1235732,Test
9267535,Control
8126871,Control
2681968,Test
9006366,Test
4753533,Control
8376790,Test
9221804,Test
4888731,Test
694911,Control
2629614,Test
3804647,Control
847990,Control
6593577,Control
1211589,Control
2221200,Control
7251900,Test
370238,Test
1129766,Control
9300749,Test
6594076,Control
2206697,Control
8348041,Control
6129099,Test
7164484,Control
3860871,Control
2947302,Control
147033,Control
9806840,Test
238874,Control
7770587,Test
2917410,Control
5726651,Control
2402747,Control
6613014,Test
1263756,Test
5280291,Test
4351270,Control
2989013,Control
3460882,Test
7619838,Control
5668922,Control
3994437,Control
2659237,Control
2200641,Control
4873357,Test
5830049,Test
9389525,Test
9739905,Test
7065655,Test
6488366,Test
8829608,Control
2860895,Test
1504801,Control
7950795,Control
6777821,Control
7857352,Test
7150043,Control
9229328,Control
4394686,Test
805952,Control
5403582,Control
3983999,Control
5440451,Test
6915261,Control
90324,Test
3845541,Control
7248895,Test
8300568,Test
110028,Test
2380463,Control
9761728,Test
2437413,Test
6705909,Control
3719522,Test
2052207,Test
1830058,Test
335080,Control
4401713,Test
8889682,Control
6383840,Control
2522628,Control
4242638,Control
9795683,Control
6986643,Test
8368455,Test
7147550,Test
234014,Test
5152409,Test
1086941,Test
9378246,Control
1879289,Control
9433789,Test
8261002,Test
7665960,Control
8786883,Test
5249149,Test
5679801,Control
493186,Control
1186200,Control
3503142,Test
8093151,Control
7619402,Test
3339110,Control
1754059,Test
6975231,Test
7223732,Test
4116837,Test
3195151,Control
9142677,Control
1923181,Control
4870927,Test
4574839,Test
6578585,Control
3729817,Test
3248417,Test
7549476,Control
2025041,Test
5093029,Test
7976343,Test
1326292,Test
6874427,Test
5602361,Test
2680464,Control
7427806,Test
3792899,Control
794980,Test
3631357,Test
7966615,Control
6651029,Test
3429213,Control
7209658,Test
3109472,Test
9501838,Test
7125956,Test
2190702,Test
8835856,Test
1418582,Test
4122503,Control
8178476,Test
3263400,Control
9631858,Test
1149257,Control
6511523,Control
907457,Control
9794708,Control
8225502,Control
3467432,Control
5827596,Control
1454975,Control
7441620,Test
9832892,Control
8891242,Test
2004994,Test
69591,Test
1795281,Test
5180865,Test
623607,Test
3285202,Control
3952018,Test
5321496,Control
877351,Test
4048642,Test
7962018,Test
8936701,Test
4829289,Test
3836360,Control
8778070,Control
7249843,Control
5251468,Test
7358589,Test
9366611,Control
3362885,Test
118966,Test
7515443,Test
2951968,Test
4790729,Test
4275148,Test
4823114,Test
4653071,Test
902056,Control
3771283,Control
2995076,Control
6105623,Test
296314,Test
7919218,Test
820349,Control
7834155,Test
2492103,Test
2281740,Test
8990842,Test
1688760,Control
4306555,Control
8180271,Control
3845071,Control
1783398,Control
6737992,Control
8352329,Test
3325490,Control
9986106,Test
4749886,Test
111477,Control
7360903,Control
1562697,Test
4456021,Control
2211014,Control
9244940,Test
1388684,Control
7038636,Test
2187998,Test
6139779,Test
2753830,Test
3077224,Test
3294063,Control
4028896,Control
6443591,Test
2616515,Control
3552115,Control
6542287,Test
9795972,Test
4536566,Control
9502403,Test
5880647,Test
2117618,Test
8815206,Control
2149410,Test
4630439,Test
8000406,Control
4752728,Test
5086721,Test
607963,Control
1969582,Test
6451488,Control
427628,Test
6094813,Test
6617331,Control
2978551,Control
7940431,Control
1223703,Control
7001501,Test
9988775,Control
1466972,Test
8853515,Control
2967451,Test
9673235,Test
9534462,Control
6253564,Control
8872815,Control
3991922,Control
627525,Control
6783086,Control
7877379,Control
8843033,Control
7668231,Test
7061359,Control
7095807,Test
904409,Test
5817288,Test
7527462,Control
7195400,Test
8808323,Test
38340,Test
8082942,Test
8272750,Test
6625783,Control
2069002,Test
93480,Test
2655032,Test
4781902,Control
325933,Test
4295146,Test
7619272,Control
2492406,Test
5257854,Test
6196555,Test
1407523,Control
2386780,Control
2683336,Control
3508086,Control
9889578,Test
6860186,Test
376559,Control
8221811,Test
1128575,Test
4757477,Test
7437226,Test
2220030,Test
8014998,Control
822123,Test
1455365,Control
4031982,Control
3751009,Test
3168184,Test
6583380,Control
7018882,Control
504667,Test
9545144,Test
2677902,Test
8222302,Control
9642367,Control
5416331,Test
873622,Test
2024733,Control
8864420,Control
9129855,Test
3910804,Test
9285608,Control
7689364,Test
2595947,Test
3925181,Control
8841097,Control
5647543,Control
5164495,Test
8343240,Test
8639803,Control
8739104,Test
4999523,Control
9245447,Control
9758529,Test
292370,Control
8983872,Control
9702626,Control
7377214,Control
8120073,Control
4630710,Control
1515355,Test
3196381,Control
1692418,Test
54231,Test
6696882,Control
8824470,Test
2708001,Control
5961844,Control
1622171,Test
9740593,Control
8465223,Control
9610827,Test
9048757,Control
1298961,Control
5636801,Test
800712,Control
3230421,Control
5991538,Test
8568486,Control
3047758,Test
7371185,Control
377380,Test
675111,Test
1171024,Test
6932901,Test
5719719,Control
6484309,Control
5389894,Control
1602111,Test
2744648,Test
5130256,Control
9176551,Test
6400888,Control
7192750,Control
8468373,Control
1749068,Control
6284050,Control
4132556,Test
2998708,Test
5071488,Control
5556885,Control
4000721,Test
1036271,Test
3936034,Control
4290007,Test
7752766,Control
1216598,Control
4551917,Test
144678,Control
4284960,Test
2873671,Test
2277821,Control
6239885,Test
5580011,Test
5417250,Test
7736945,Test
560360,Control
4901840,Test
1935217,Test
4192640,Test
3131159,Control
5070113,Test
1165290,Control
2495175,Test
2717723,Control
4142051,Test
4897526,Test
723833,Control
7963993,Test
3725705,Test
3686017,Control
4098525,Test
3441915,Control
4575080,Test
3993300,Control
3364820,Control
7489755,Test
2457764,Test
1565846,Control
4509981,Control
8212875,Control
815724,Test
4963607,Test
5992613,Control
7996595,Control
6503295,Control
6197220,Control
6438911,Test
7756489,Control
2247265,Test
8619538,Test
6506090,Control
7135517,Test
6330960,Control
3308225,Test
6836496,Test
5854054,Test
2833457,Test
8822717,Test
1809578,Control
5675982,Control
8063374,Control
3068965,Test
695624,Control
9937492,Test
1674694,Control
9920774,Control
8311223,Control
7074464,Test
5959892,Control
1919775,Control
3271404,Test
2592273,Control
9441120,Test
1072312,Test
4429356,Test
9961809,Control
9454031,Test
2810081,Test
1962746,Test
8335505,Test
7571228,Test
4665224,Test
5680002,Test
1731624,Control
5155130,Test
2049570,Control
6322195,Control
2941566,Test
5645822,Test
124572,Control
3119303,Control
186857,Test
3674412,Control
6957942,Test
272934,Control
770810,Control
9850294,Control
5961620,Test
7980063,Test
9753276,Test
6718212,Test
9630732,Test
1312532,Test
8731665,Control
1763424,Test
6279904,Test
7654114,Control
1931619,Test
2625271,Control
7322871,Test
1991360,Test
2204322,Test
3876293,Test
3620458,Test
3302779,Control
3835769,Test
1481056,Test
4071423,Control
835607,Control
1414915,Test
7626648,Control
8209092,Test
6696565,Control
3434665,Test
4267969,Control
7334784,Test
3797600,Control
947529,Control
9343590,Test
3193307,Control
2431873,Test
5910294,Test
9701087,Test
9483133,Test
4056834,Test
71296,Control
737881,Test
9112083,Control
3916659,Control
5523503,Control
8007865,Control
5363768,Test
9912025,Control
1083547,Control
2198173,Control
761315,Test
1897580,Test
699013,Test
769431,Test
1101969,Control
2345159,Control
3596285,Test
2583622,Test
4551179,Control
5830093,Control
9906955,Control
9157464,Test
7352536,Test
8521849,Test
8321659,Test
7267625,Test
6683397,Test
5741247,Test
9112416,Test
3696772,Control
584718,Control
5823990,Control
6045950,Test
8284480,Test
6199232,Test
2945260,Control
3911895,Test
8815612,Control
2447571,Test
1909658,Control
9898407,Control
2761917,Control
5178889,Control
58589,Control
4700269,Control
4061978,Control
5276671,Control
2130164,Control
4847886,Control
4235212,Control
3499592,Control
5056707,Control
4473931,Control
5794865,Control
7342212,Test
8127091,Control
6686840,Test
8035152,Control
9879325,Test
2907112,Control
6896687,Control
4490987,Test
7156458,Control
9987449,Test
3583461,Test
3486139,Test
2473281,Control
3600404,Control
2514143,Control
5574005,Control
4457078,Test
3094709,Test
3900372,Test
2866503,Control
4601536,Control
5650179,Control
2037206,Test
6278306,Control
3364777,Test
8259142,Control
5087893,Test
283338,Control
3912665,Test
1022220,Control
7473284,Control
6397357,Test
3128288,Test
4586360,Test
1431047,Test
2735247,Control
7325190,Control
7887460,Test
7096671,Control
5133321,Control
1038164,Test
5160147,Control
7706200,Control
8911874,Test
5112102,Test
7939771,Test
526419,Test
3694112,Test
7944056,Test
5624653,Test
1997443,Control
6639480,Control
4537483,Test
8536810,Test
3002288,Control
5002974,Control
9037718,Test
883189,Test
1654098,Test
9847077,Test
7653449,Control
2482966,Control
3651283,Test
9824704,Test
6113365,Test
1561553,Test
9576687,Test
3679190,Control
283840,Test
6533373,Test
494159,Control
2111405,Test
5316407,Control
8390336,Test
8689349,Test
4262392,Control
35138,Test
7880860,Control
6700649,Test
5222375,Test
9156622,Control
5768111,Test
7126980,Test
4950260,Test
6924555,Test
6264901,Test
5939402,Test
6328652,Test
3385452,Test
1607661,Test
9810326,Test
7302432,Control
3774976,Control
9330958,Control
1185634,Control
6621196,Test
6047402,Control
1305958,Control
6958124,Control
3805116,Control
4963028,Test
6880632,Test
1764983,Control
4996959,Control
1011173,Control
5809163,Control
6169715,Test
7550463,Test
5241101,Test
2711885,Test
6026089,Control
8011247,Control
5678810,Control
6525738,Control
332658,Test
1775032,Test
3486447,Control
4616722,Test
4313597,Control
1137754,Control
7751392,Control
3423813,Control
5103176,Control
2276437,Control
1052899,Test
3685560,Test
4208578,Test
808498,Test
9203317,Test
8024335,Test
6734846,Test
795682,Control
7145303,Test
1901833,Test
8709183,Test
3875272,Control
8466956,Test
1690668,Control
455069,Test
4701679,Test
405451,Test
5062297,Test
2911416,Control
3828662,Control
1461998,Control
1466177,Control
1920557,Control
6115286,Test
5106717,Test
9030261,Control
5903704,Test
8519720,Control
363631,Control
6453414,Test
3389054,Control
5611560,Control
2419159,Test
3307059,Test
1978704,Test
2798000,Control
8019092,Control
7724904,Control
8457919,Control
1520050,Control
7930438,Test
8220559,Test
4565623,Control
6757761,Control
9243184,Test
547156,Control
5300859,Test
8253552,Test
5152075,Test
4199402,Control
5878107,Test
4549029,Test
848241,Test
4404464,Control
9496081,Test
6385658,Test
8864617,Control
7848564,Control
5433735,Control
5987659,Test
2078453,Test
2354616,Control
3807151,Test
186612,Control
2271678,Test
1194823,Control
7613190,Test
8264067,Test
2188628,Control
8388761,Test
7047205,Test
7214464,Control
483783,Control
6244402,Test
2175321,Test
3105736,Test
9605388,Control
7348865,Test
3820374,Control
1600479,Test
7146910,Test
349305,Control
6063396,Control
7222675,Test
1609374,Control
5288246,Control
8950121,Test
21940,Control
1367125,Test
6752957,Test
4652182,Control
1289046,Test
1706287,Control
4777298,Test
2353620,Test
7743934,Test
103515,Control
7820430,Control
6181347,Test
7703886,Test
1905940,Control
1719528,Control
6972711,Control
3491383,Test
8647202,Test
1692913,Control
1321300,Control
8018948,Test
9895543,Test
7125504,Test
6970475,Test
3808373,Control
6602220,Test
1507058,Control
7114749,Test
2873060,Test
2873827,Control
3587475,Control
2621902,Test
2496739,Test
2934436,Test
7221844,Test
196103,Control
6279584,Test
2743993,Test
9552351,Control
608431,Control
5063465,Test
2809364,Test
2182897,Test
829911,Test
8205867,Test
8445363,Test
6681156,Test
2671678,Control
9179657,Test
3729033,Test
3328514,Control
6929927,Control
1264749,Test
6742711,Test
5481931,Control
2491115,Test
6714049,Test
2668062,Control
1298301,Control
6498549,Test
1318165,Test
9171553,Control
8629202,Control
2740285,Test
9417884,Test
9115212,Test
7679817,Control
9693798,Control
9119435,Control
9418880,Test
5572164,Control
5295744,Test
217547,Test
9055966,Control
475350,Control
7617669,Test
2919562,Test
4399065,Test
812775,Test
8101023,Control
2386069,Test
9173581,Control
8106708,Control
8006067,Test
644006,Control
7835044,Test
6965031,Test
5079210,Test
250924,Test
4690278,Control
1674888,Test
6474685,Control
4320138,Control
8445313,Test
6858835,Test
979484,Control
7321228,Test
5672855,Control
7166916,Control
6404613,Control
3833432,Control
9132681,Test
208784,Test
6586594,Test
6429753,Test
6915165,Test
2296131,Control
1330386,Test
2564246,Control
963427,Control
7340969,Test
3172746,Test
765467,Test
3191820,Control
7265828,Test
4080376,Test
8081742,Control
8441692,Control
1770619,Test
4775386,Control
7924466,Test
3460741,Control
7297910,Test
3149064,Test
6845707,Control
9539032,Control
948952,Test
9095014,Control
5231420,Test
440861,Test
7416962,Test
9810735,Control
3389513,Test
4411825,Test
3037662,Test
9145535,Test
5453216,Test
7831891,Control
1109184,Control
5829295,Test
3058849,Control
4686729,Control
2533218,Control
9408108,Control
6637097,Test
1640513,Control
1412035,Test
3906545,Test
211380,Test
2239147,Test
7678937,Test
5042070,Test
5014452,Control
4458772,Test
9436400,Control
5310212,Test
3476918,Control
6087292,Test
8404858,Test
340534,Control
4948825,Control
9642582,Test
9695890,Control
1176370,Control
1659273,Test
9516881,Control
6291626,Test
3562505,Control
